parent_topic_name,sub_topic_name,sub_topic_link,title_type,title,link,episode_series,episode_series_link,episode_number
Spiritual Growth,Nature & Animals,/topic/natural-world,episodes,Universal Consciousness and Animal Communication with Amelia Kinkade,/video/universal-consciousness-and-animal-communication-amelia-kinkade,Beyond Belief,/series/beyond-belief,S3:Ep40
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,videos,Discover the Gift,/video/discover-gift,,,
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,videos,Keepers of the Light,/video/keepers-light,,,
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,videos,Belladonna,/video/belladonna,,,
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,videos,Women of Bhakti,/video/women-bhakti,,,
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,videos,Finding Joe,/video/finding-joe,,,
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,videos,"Wisdomkeepers, Paqo Andino",/video/wisdomkeepers-paqo-andino,,,
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,videos,I Remember You,/video/i-remember-you,,,
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,videos,Loving Kindness Meditation,/video/loving-kindness-meditation,,,
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,videos,Turn Your Mate into Your Soulmate with Arielle Ford,/video/turn-your-mate-your-soulmate-arielle-ford,,,
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,series,Sacred Power,/series/sacred-power,,,
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,Sacred Geometry of Relationships,/video/sacred-geometry-of-relationships,Sacred Geometry: Spiritual Science,/series/sacred-geometry-spiritual-science,S1:Ep18
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,"The Enneagram: Laws of 3, 6 & 9",/video/the-enneagram-laws-of-3-6-9,Open Minds,/series/open-minds,S24:Ep11
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,Soul Mates and Sacred Contracts with Arielle Ford,/video/soul-mates-and-sacred-contracts-arielle-ford,Open Minds,/series/open-minds,S6:Ep7
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,Marvelous Power: Honoring You with Bob Proctor,/video/marvelous-power-honoring-you-bob-proctor,Islands of Inner Peace,/series/islands-inner-peace,S1:Ep3
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,Your Soul Contract with Dr. Lauren Cielo,/video/your-soul-contract-dr-lauren-cielo,Beyond Belief,/series/beyond-belief,S2:Ep1
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,Enneagram & Relationships,/video/enneagram-relationships,Open Minds,/series/open-minds,S23:Ep6
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,Soul Contracts and Relationships with Nicolas David Ngan,/video/soul-contracts-and-relationships-nicolas-david-ngan,Open Minds,/series/open-minds,S5:Ep7
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,"Sex, Love and Dharma with Simon Chokoisky",/video/sex-love-and-dharma-simon-chokoisky,Open Minds,/series/open-minds,S6:Ep8
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,Spiritual Principles to Guide Your Life with Connie Kaplan,/video/spiritual-principles-guide-your-life-connie-kaplan,Open Minds,/series/open-minds,S10:Ep2
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,The Dharma of Relationship,/video/dharma-relationship,On Meditation Portraits,/series/meditation-portraits,S1:Ep9
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,The Dharma of Relationship,/video/dharma-relationship,On Meditation Portraits,/series/meditation-portraits,S1:Ep9
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,Mystical Matchmaker,/video/mystical-matchmaker,Beyond Belief,/series/beyond-belief,S17:Ep4
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,Honest Sex with Ellen Eatough,/video/honest-sex-ellen-eatough,Healing Matrix,/series/healing-matrix,S1:Ep24
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,Past-Life Relationships with Georgina Cannon,/video/past-life-relationships-georgina-cannon,Open Minds,/series/open-minds,S9:Ep16
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,Doreen Virtue on Connecting with Angels,/video/doreen-virtue-connecting-angels,Inspirations,/series/inspirations,S1:Ep28
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,Transformation,/video/transformation,Initiation to a Mystical Life,/series/initiation-mystical-life,S1:Ep4
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,Intimate Frequencies with Ellen Eatough,/video/intimate-frequencies-ellen-eatough,Healing Matrix,/series/healing-matrix,S1:Ep25
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,Our Innate Connection with Animals with Linda Bender,/video/our-innate-connection-animals-linda-bender,Open Minds,/series/open-minds,S5:Ep31
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,Stay Inspired: Loving Our Imperfections with Arielle Ford,/video/stay-inspired-loving-our-imperfections-arielle-ford,Inspirations,/series/inspirations,S8:Ep11
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,The Communication Prescription with Dr. Neha Sangwan,/video/communication-prescription-dr-neha-sangwan,Inspirations,/series/inspirations,S6:Ep15
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,Celebratory Relationships with Gay Hendricks,/video/celebratory-relationships-gay-hendricks,On the Road with Lilou,/series/road-lilou,S1:Ep20
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,Natural Solutions to Parkinson’s and ADHD,/video/natural-solutions-parkinson-s-and-adhd,Inspirations,/series/inspirations,S7:Ep30
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,Beyond Mars and Venus with John Gray,/video/beyond-mars-and-venus-john-gray,Inspirations,/series/inspirations,S10:Ep9
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,Relationship and Movement,/video/relationship-and-movement,Waking Infinity,/series/waking-infinity,S1:Ep3
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,Love in Action with Matt Kahn,/video/love-action-matt-kahn,Inspirations,/series/inspirations,S9:Ep3
Spiritual Growth,Sacred Relationships,/topic/sacred-relationships,episodes,How to Talk So You Can Be Heard with Bill Stierle – Part 1,/video/how-talk-so-you-can-be-heard-bill-stierle-part-1,Inspirations,/series/inspirations,S5:Ep13
